date,url,id,text,deleted
2022-04-07,https://web.archive.org/web/20220407054054/https://twitter.com/iampaulgrewal/status/1511941993827500044,15119419938275e5,Let’s get started. I’m looking forward to listening and learning from our partners and policymakers in India as we work together to build a thoughtful crypto regulatory framework. https://twitter.com/coinbaseindia/status/1511932012180824064 <!--1511941993827500044-->,TRUE
2022-03-11,https://web.archive.org/web/20220311154947/https://twitter.com/iampaulgrewal/status/1502310717570961409,1502310717570961400,Understatement of the year: crypto is having its moment with policymakers all over the world. Curious what it's like to  #LiveCrypto  on our Policy team at  @coinbase  ? Hermine shares how we do policy our unique way here.  https://lnkd.in/gUP3AtbJ  Join us! https//lnkd.in/g25FSn69 <!--1502310717570961409-->,TRUE
2021-12-15,https://web.archive.org/web/20211215201258/https://twitter.com/iampaulgrewal/status/1471211629844959234,1471211629844959200,"As we grow and offer services in new markets, the number of legitimate information requests we receive grows, too. Going forward, we'll publish these annually. <!--1471211634559356934-->",TRUE
2021-12-15,https://web.archive.org/web/20211215201258/https://twitter.com/iampaulgrewal/status/1471211629844959234,1471211629844959200,"Our goal with these reports is to keep all our stakeholders informed about requests for customer information we receive from government and law enforcement agencies — how many we’ve received, where they come from, and our approach in responding to them. <!--1471211633452072961-->",TRUE
2021-12-15,https://web.archive.org/web/20211215201258/https://twitter.com/iampaulgrewal/status/1471211629844959234,1471211629844959200,The number of requests we received in the first three quarters of this year represents a ~27% increase from the total number of requests we received in all of 2020. <!--1471211632323817472-->,TRUE
2021-12-15,https://web.archive.org/web/20211215201258/https://twitter.com/iampaulgrewal/status/1471211629844959234,1471211629844959200,"Key highlights: ~We received a total of 5,562 requests in Q1-Q3 '21. Roughly 51% of those requests came from outside the US. ~84% of requests were from the US, UK and Germany. ~We got first time requests in 2021 from Latvia, Greece, India, Turkey, Bosnia, Hungary and Russia. <!--1471211631107473410-->",TRUE
2021-12-15,https://web.archive.org/web/20211215201258/https://twitter.com/iampaulgrewal/status/1471211629844959234,1471211629844959200,"@coinbase  is proud to publish our third Transparency Report. This report covers between Jan. 1 -- Sep. 30, 2021. https://blog.coinbase.com/transparency-at-coinbase-c8edf6dce4d6 <!--1471211629844959234-->",TRUE
2021-12-13,https://web.archive.org/web/20211213035201/https://twitter.com/iampaulgrewal/status/1470238753847398403,1470238753847398400,@DavidSedaris  was right.  Most of my animosity is based on loathing not fear. <!--1470238753847398403-->,TRUE
2021-11-01,https://web.archive.org/web/20211101235052/https://twitter.com/iampaulgrewal/status/1455321446490652674,1455321446490652700,It would a chapal straight to your head. <!--1455321446490652674-->,TRUE
2021-10-10,https://web.archive.org/web/20211010225412/https://twitter.com/iampaulgrewal/status/1447334643640897537,1447334643640897500,God bless  @NickChubb21  . <!--1447334643640897537-->,TRUE
